"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
597, 1.500000000000000e+01, -3.180000000000121e+00, -1.958770458756650e-01, -3.917540917513301e-01, 0.000000000000000e+00, -2.111374925647604e-06, 0.000000000000000e+00
598, 1.500000000000000e+01, -3.150000000000122e+00, -1.958446989809688e-01, -3.916893979619377e-01, 0.000000000000000e+00, -2.078576379033595e-06, 0.000000000000000e+00
599, 1.500000000000000e+01, -3.120000000000122e+00, -1.958249859019429e-01, -3.916499718038857e-01, 0.000000000000000e+00, -2.149060805096413e-06, 0.000000000000000e+00
600, 1.500000000000000e+01, -3.090000000000122e+00, -1.957830240779221e-01, -3.915660481558442e-01, 0.000000000000000e+00, -2.168752192614019e-06, 0.000000000000000e+00
601, 1.500000000000000e+01, -3.060000000000122e+00, -1.956997550198891e-01, -3.913995100397783e-01, 0.000000000000000e+00, -2.051777483057949e-06, 0.000000000000000e+00
602, 1.500000000000000e+01, -3.030000000000122e+00, -1.956736003760047e-01, -3.913472007520095e-01, 0.000000000000000e+00, -1.952948237754752e-06, 0.000000000000000e+00
603, 1.500000000000000e+01, -3.000000000000123e+00, -1.956810404210187e-01, -3.913620808420374e-01, 0.000000000000000e+00, -1.910561322028760e-06, 0.000000000000000e+00
604, 1.500000000000000e+01, -2.970000000000123e+00, -1.956954413245911e-01, -3.913908826491821e-01, 0.000000000000000e+00, -1.899907042655154e-06, 0.000000000000000e+00
605, 1.500000000000000e+01, -2.940000000000123e+00, -1.956875436418347e-01, -3.913750872836695e-01, 0.000000000000000e+00, -1.922826578538624e-06, 0.000000000000000e+00
606, 1.500000000000000e+01, -2.910000000000123e+00, -1.956467443915609e-01, -3.912934887831219e-01, 0.000000000000000e+00, -1.983512388276663e-06, 0.000000000000000e+00
607, 1.500000000000000e+01, -2.880000000000123e+00, -1.956396464066949e-01, -3.912792928133897e-01, 0.000000000000000e+00, -1.962014325599659e-06, 0.000000000000000e+00
608, 1.500000000000000e+01, -2.850000000000124e+00, -1.956147319720362e-01, -3.912294639440723e-01, 0.000000000000000e+00, -1.951371221454993e-06, 0.000000000000000e+00
609, 1.500000000000000e+01, -2.820000000000124e+00, -1.955255978747872e-01, -3.910511957495744e-01, 0.000000000000000e+00, -1.967669961536960e-06, 0.000000000000000e+00
610, 1.500000000000000e+01, -2.790000000000124e+00, -1.954544006322129e-01, -3.909088012644258e-01, 0.000000000000000e+00, -1.904344908763460e-06, 0.000000000000000e+00
611, 1.500000000000000e+01, -2.760000000000124e+00, -1.954102749692231e-01, -3.908205499384462e-01, 0.000000000000000e+00, -1.834858764577494e-06, 0.000000000000000e+00
612, 1.500000000000000e+01, -2.730000000000124e+00, -1.953858444340583e-01, -3.907716888681165e-01, 0.000000000000000e+00, -1.789635423312068e-06, 0.000000000000000e+00
613, 1.500000000000000e+01, -2.700000000000125e+00, -1.953685467171825e-01, -3.907370934343650e-01, 0.000000000000000e+00, -1.757060913200358e-06, 0.000000000000000e+00
614, 1.500000000000000e+01, -2.670000000000125e+00, -1.953546363589174e-01, -3.907092727178349e-01, 0.000000000000000e+00, -1.745064555148122e-06, 0.000000000000000e+00
615, 1.500000000000000e+01, -2.640000000000125e+00, -1.953282700788373e-01, -3.906565401576746e-01, 0.000000000000000e+00, -1.777420583733091e-06, 0.000000000000000e+00
616, 1.500000000000000e+01, -2.610000000000125e+00, -1.952775791227407e-01, -3.905551582454813e-01, 0.000000000000000e+00, -1.810283248272229e-06, 0.000000000000000e+00
617, 1.500000000000000e+01, -2.580000000000125e+00, -1.952313655827385e-01, -3.904627311654770e-01, 0.000000000000000e+00, -1.755122426491043e-06, 0.000000000000000e+00
618, 1.500000000000000e+01, -2.550000000000125e+00, -1.951869005153847e-01, -3.903738010307695e-01, 0.000000000000000e+00, -1.713468816006292e-06, 0.000000000000000e+00
619, 1.500000000000000e+01, -2.520000000000126e+00, -1.951576474565251e-01, -3.903152949130501e-01, 0.000000000000000e+00, -1.659388278557630e-06, 0.000000000000000e+00
620, 1.500000000000000e+01, -2.490000000000126e+00, -1.951711352061842e-01, -3.903422704123684e-01, 0.000000000000000e+00, -1.629623370740946e-06, 0.000000000000000e+00
621, 1.500000000000000e+01, -2.460000000000126e+00, -1.951858144280716e-01, -3.903716288561432e-01, 0.000000000000000e+00, -1.636483249209170e-06, 0.000000000000000e+00
622, 1.500000000000000e+01, -2.430000000000126e+00, -1.951493110458222e-01, -3.902986220916443e-01, 0.000000000000000e+00, -1.666674382922816e-06, 0.000000000000000e+00
623, 1.500000000000000e+01, -2.400000000000126e+00, -1.951208340877446e-01, -3.902416681754892e-01, 0.000000000000000e+00, -1.683283166669057e-06, 0.000000000000000e+00
624, 1.500000000000000e+01, -2.370000000000127e+00, -1.951314729159744e-01, -3.902629458319488e-01, 0.000000000000000e+00, -1.716282426767022e-06, 0.000000000000000e+00
625, 1.500000000000000e+01, -2.340000000000127e+00, -1.950808067128462e-01, -3.901616134256924e-01, 0.000000000000000e+00, -1.761022511243927e-06, 0.000000000000000e+00
626, 1.500000000000000e+01, -2.310000000000127e+00, -1.949840384234050e-01, -3.899680768468100e-01, 0.000000000000000e+00, -1.795975468533038e-06, 0.000000000000000e+00
627, 1.500000000000000e+01, -2.280000000000127e+00, -1.949074026711725e-01, -3.898148053423449e-01, 0.000000000000000e+00, -1.738557896503704e-06, 0.000000000000000e+00
628, 1.500000000000000e+01, -2.250000000000127e+00, -1.948639334278608e-01, -3.897278668557216e-01, 0.000000000000000e+00, -1.650079879200381e-06, 0.000000000000000e+00
629, 1.500000000000000e+01, -2.220000000000128e+00, -1.948521708402727e-01, -3.897043416805454e-01, 0.000000000000000e+00, -1.598562236992485e-06, 0.000000000000000e+00
630, 1.500000000000000e+01, -2.190000000000128e+00, -1.948306851656894e-01, -3.896613703313788e-01, 0.000000000000000e+00, -1.578542511015420e-06, 0.000000000000000e+00
631, 1.500000000000000e+01, -2.160000000000128e+00, -1.947792377809979e-01, -3.895584755619958e-01, 0.000000000000000e+00, -1.570014018244259e-06, 0.000000000000000e+00
632, 1.500000000000000e+01, -2.130000000000128e+00, -1.946940821248390e-01, -3.893881642496780e-01, 0.000000000000000e+00, -1.571153397753608e-06, 0.000000000000000e+00
633, 1.500000000000000e+01, -2.100000000000128e+00, -1.946409248419329e-01, -3.892818496838658e-01, 0.000000000000000e+00, -1.545073101198697e-06, 0.000000000000000e+00
634, 1.500000000000000e+01, -2.070000000000129e+00, -1.946588898654958e-01, -3.893177797309917e-01, 0.000000000000000e+00, -1.506130921287793e-06, 0.000000000000000e+00
635, 1.500000000000000e+01, -2.040000000000129e+00, -1.946774111024107e-01, -3.893548222048213e-01, 0.000000000000000e+00, -1.489760955955314e-06, 0.000000000000000e+00
636, 1.500000000000000e+01, -2.010000000000129e+00, -1.946603235513377e-01, -3.893206471026755e-01, 0.000000000000000e+00, -1.512274477881507e-06, 0.000000000000000e+00
637, 1.500000000000000e+01, -1.980000000000129e+00, -1.946662097809055e-01, -3.893324195618111e-01, 0.000000000000000e+00, -1.479035545528070e-06, 0.000000000000000e+00
638, 1.500000000000000e+01, -1.950000000000129e+00, -1.946760866863196e-01, -3.893521733726393e-01, 0.000000000000000e+00, -1.461568705416723e-06, 0.000000000000000e+00
639, 1.500000000000000e+01, -1.920000000000129e+00, -1.946388955377115e-01, -3.892777910754230e-01, 0.000000000000000e+00, -1.472718264541553e-06, 0.000000000000000e+00
640, 1.500000000000000e+01, -1.890000000000129e+00, -1.945889796755884e-01, -3.891779593511769e-01, 0.000000000000000e+00, -1.452354937555055e-06, 0.000000000000000e+00
641, 1.500000000000000e+01, -1.860000000000129e+00, -1.945524428447644e-01, -3.891048856895287e-01, 0.000000000000000e+00, -1.444100739581962e-06, 0.000000000000000e+00
642, 1.500000000000000e+01, -1.830000000000129e+00, -1.945128505200120e-01, -3.890257010400240e-01, 0.000000000000000e+00, -1.428573461119245e-06, 0.000000000000000e+00
643, 1.500000000000000e+01, -1.800000000000129e+00, -1.944536605753336e-01, -3.889073211506672e-01, 0.000000000000000e+00, -1.432857789294819e-06, 0.000000000000000e+00
644, 1.500000000000000e+01, -1.770000000000129e+00, -1.944505974569408e-01, -3.889011949138816e-01, 0.000000000000000e+00, -1.393155422996745e-06, 0.000000000000000e+00
645, 1.500000000000000e+01, -1.740000000000129e+00, -1.944554340835054e-01, -3.889108681670108e-01, 0.000000000000000e+00, -1.367316016648050e-06, 0.000000000000000e+00
646, 1.500000000000000e+01, -1.710000000000129e+00, -1.944394743912521e-01, -3.888789487825041e-01, 0.000000000000000e+00, -1.386772329839735e-06, 0.000000000000000e+00
647, 1.500000000000000e+01, -1.680000000000129e+00, -1.944215698126828e-01, -3.888431396253657e-01, 0.000000000000000e+00, -1.347533945843434e-06, 0.000000000000000e+00
648, 1.500000000000000e+01, -1.650000000000129e+00, -1.943990608507648e-01, -3.887981217015296e-01, 0.000000000000000e+00, -1.312969520681976e-06, 0.000000000000000e+00
649, 1.500000000000000e+01, -1.620000000000129e+00, -1.943616858939504e-01, -3.887233717879009e-01, 0.000000000000000e+00, -1.287223026403150e-06, 0.000000000000000e+00
650, 1.500000000000000e+01, -1.590000000000129e+00, -1.943318728530354e-01, -3.886637457060709e-01, 0.000000000000000e+00, -1.268509242975569e-06, 0.000000000000000e+00
651, 1.500000000000000e+01, -1.560000000000129e+00, -1.943087028480923e-01, -3.886174056961847e-01, 0.000000000000000e+00, -1.267510912093991e-06, 0.000000000000000e+00
652, 1.500000000000000e+01, -1.530000000000129e+00, -1.942785978948931e-01, -3.885571957897862e-01, 0.000000000000000e+00, -1.280844608013562e-06, 0.000000000000000e+00
653, 1.500000000000000e+01, -1.500000000000129e+00, -1.942382661926721e-01, -3.884765323853442e-01, 0.000000000000000e+00, -1.300223856351447e-06, 0.000000000000000e+00
654, 1.500000000000000e+01, -1.470000000000129e+00, -1.942281563393677e-01, -3.884563126787354e-01, 0.000000000000000e+00, -1.260337433593252e-06, 0.000000000000000e+00
655, 1.500000000000000e+01, -1.440000000000129e+00, -1.942181852542552e-01, -3.884363705085104e-01, 0.000000000000000e+00, -1.228694119431724e-06, 0.000000000000000e+00
656, 1.500000000000000e+01, -1.410000000000128e+00, -1.941878865373707e-01, -3.883757730747415e-01, 0.000000000000000e+00, -1.230144861132045e-06, 0.000000000000000e+00
657, 1.500000000000000e+01, -1.380000000000128e+00, -1.941760354001274e-01, -3.883520708002549e-01, 0.000000000000000e+00, -1.175287873648860e-06, 0.000000000000000e+00
658, 1.500000000000000e+01, -1.350000000000128e+00, -1.941770200020510e-01, -3.883540400041021e-01, 0.000000000000000e+00, -1.132723721116598e-06, 0.000000000000000e+00
659, 1.500000000000000e+01, -1.320000000000128e+00, -1.941541758288527e-01, -3.883083516577054e-01, 0.000000000000000e+00, -1.124145160376889e-06, 0.000000000000000e+00
660, 1.500000000000000e+01, -1.290000000000128e+00, -1.941282434428456e-01, -3.882564868856912e-01, 0.000000000000000e+00, -1.106645263364819e-06, 0.000000000000000e+00
661, 1.500000000000000e+01, -1.260000000000128e+00, -1.941273313027274e-01, -3.882546626054548e-01, 0.000000000000000e+00, -1.091222419906367e-06, 0.000000000000000e+00
662, 1.500000000000000e+01, -1.230000000000128e+00, -1.941127815019078e-01, -3.882255630038157e-01, 0.000000000000000e+00, -1.062914196843698e-06, 0.000000000000000e+00
663, 1.500000000000000e+01, -1.200000000000128e+00, -1.941138368795099e-01, -3.882276737590198e-01, 0.000000000000000e+00, -1.045882669754898e-06, 0.000000000000000e+00
664, 1.500000000000000e+01, -1.170000000000128e+00, -1.941163641022101e-01, -3.882327282044202e-01, 0.000000000000000e+00, -1.023964523489251e-06, 0.000000000000000e+00
665, 1.500000000000000e+01, -1.140000000000128e+00, -1.940889685575738e-01, -3.881779371151477e-01, 0.000000000000000e+00, -9.919200233397300e-07, 0.000000000000000e+00
666, 1.500000000000000e+01, -1.110000000000128e+00, -1.940468868638896e-01, -3.880937737277791e-01, 0.000000000000000e+00, -9.795732155197532e-07, 0.000000000000000e+00
667, 1.500000000000000e+01, -1.080000000000128e+00, -1.940018523916843e-01, -3.880037047833687e-01, 0.000000000000000e+00, -9.498048049957877e-07, 0.000000000000000e+00
668, 1.500000000000000e+01, -1.050000000000128e+00, -1.939755942306489e-01, -3.879511884612978e-01, 0.000000000000000e+00, -9.298493978352624e-07, 0.000000000000000e+00
669, 1.500000000000000e+01, -1.020000000000128e+00, -1.939633148055157e-01, -3.879266296110314e-01, 0.000000000000000e+00, -9.160883625941860e-07, 0.000000000000000e+00
670, 1.500000000000000e+01, -9.900000000001281e-01, -1.939593594205911e-01, -3.879187188411822e-01, 0.000000000000000e+00, -9.047756315073416e-07, 0.000000000000000e+00
671, 1.500000000000000e+01, -9.600000000001281e-01, -1.939518592221552e-01, -3.879037184443103e-01, 0.000000000000000e+00, -9.007308578748041e-07, 0.000000000000000e+00
672, 1.500000000000000e+01, -9.300000000001279e-01, -1.939482225843601e-01, -3.878964451687202e-01, 0.000000000000000e+00, -8.794531565235564e-07, 0.000000000000000e+00
673, 1.500000000000000e+01, -9.000000000001280e-01, -1.939551300606040e-01, -3.879102601212081e-01, 0.000000000000000e+00, -8.996981600354262e-07, 0.000000000000000e+00
674, 1.500000000000000e+01, -8.700000000001280e-01, -1.939424431172747e-01, -3.878848862345493e-01, 0.000000000000000e+00, -8.975688327976861e-07, 0.000000000000000e+00
675, 1.500000000000000e+01, -8.400000000001280e-01, -1.938958946479786e-01, -3.877917892959572e-01, 0.000000000000000e+00, -8.598424610107015e-07, 0.000000000000000e+00
676, 1.500000000000000e+01, -8.100000000001281e-01, -1.938743092193863e-01, -3.877486184387725e-01, 0.000000000000000e+00, -8.326094388557604e-07, 0.000000000000000e+00
677, 1.500000000000000e+01, -7.800000000001279e-01, -1.938687769500653e-01, -3.877375539001306e-01, 0.000000000000000e+00, -8.105989362822274e-07, 0.000000000000000e+00
678, 1.500000000000000e+01, -7.500000000001279e-01, -1.938675874716853e-01, -3.877351749433706e-01, 0.000000000000000e+00, -8.041269330547693e-07, 0.000000000000000e+00
679, 1.500000000000000e+01, -7.200000000001279e-01, -1.938475819853582e-01, -3.876951639707164e-01, 0.000000000000000e+00, -8.186194907990192e-07, 0.000000000000000e+00
680, 1.500000000000000e+01, -6.900000000001278e-01, -1.938134235104039e-01, -3.876268470208079e-01, 0.000000000000000e+00, -8.355558606940668e-07, 0.000000000000000e+00
681, 1.500000000000000e+01, -6.600000000001278e-01, -1.937939457438991e-01, -3.875878914877982e-01, 0.000000000000000e+00, -7.976552797248222e-07, 0.000000000000000e+00
682, 1.500000000000000e+01, -6.300000000001278e-01, -1.937876814095112e-01, -3.875753628190224e-01, 0.000000000000000e+00, -7.571783497990794e-07, 0.000000000000000e+00
683, 1.500000000000000e+01, -6.000000000001278e-01, -1.937860459869754e-01, -3.875720919739507e-01, 0.000000000000000e+00, -7.571837673739382e-07, 0.000000000000000e+00
684, 1.500000000000000e+01, -5.700000000001277e-01, -1.937669475294307e-01, -3.875338950588615e-01, 0.000000000000000e+00, -7.442424501227179e-07, 0.000000000000000e+00
685, 1.500000000000000e+01, -5.400000000001277e-01, -1.937445342637850e-01, -3.874890685275700e-01, 0.000000000000000e+00, -6.967551891649973e-07, 0.000000000000000e+00
686, 1.500000000000000e+01, -5.100000000001277e-01, -1.937449916380780e-01, -3.874899832761560e-01, 0.000000000000000e+00, -6.635245822785605e-07, 0.000000000000000e+00
687, 1.500000000000000e+01, -4.800000000001276e-01, -1.937376119797290e-01, -3.874752239594580e-01, 0.000000000000000e+00, -6.513619155023294e-07, 0.000000000000000e+00
688, 1.500000000000000e+01, -4.500000000001276e-01, -1.937310008654451e-01, -3.874620017308902e-01, 0.000000000000000e+00, -6.327314749708289e-07, 0.000000000000000e+00
689, 1.500000000000000e+01, -4.200000000001277e-01, -1.937341152719679e-01, -3.874682305439358e-01, 0.000000000000000e+00, -6.308440444983775e-07, 0.000000000000000e+00
690, 1.500000000000000e+01, -3.900000000001276e-01, -1.937237712040140e-01, -3.874475424080280e-01, 0.000000000000000e+00, -6.366537958547010e-07, 0.000000000000000e+00
691, 1.500000000000000e+01, -3.600000000001276e-01, -1.937241048993721e-01, -3.874482097987441e-01, 0.000000000000000e+00, -6.134157887592074e-07, 0.000000000000000e+00
692, 1.500000000000000e+01, -3.300000000001275e-01, -1.937238140002660e-01, -3.874476280005320e-01, 0.000000000000000e+00, -6.075170408923222e-07, 0.000000000000000e+00
693, 1.500000000000000e+01, -3.000000000001275e-01, -1.937079115218453e-01, -3.874158230436905e-01, 0.000000000000000e+00, -6.128827801751392e-07, 0.000000000000000e+00
694, 1.500000000000000e+01, -2.700000000001275e-01, -1.936966188401495e-01, -3.873932376802989e-01, 0.000000000000000e+00, -5.814330514621817e-07, 0.000000000000000e+00
695, 1.500000000000000e+01, -2.400000000001275e-01, -1.936889919602615e-01, -3.873779839205230e-01, 0.000000000000000e+00, -5.517284161848970e-07, 0.000000000000000e+00
696, 1.500000000000000e+01, -2.100000000001275e-01, -1.936810009905004e-01, -3.873620019810007e-01, 0.000000000000000e+00, -5.357632454367642e-07, 0.000000000000000e+00
697, 1.500000000000000e+01, -1.800000000001275e-01, -1.936700185838755e-01, -3.873400371677510e-01, 0.000000000000000e+00, -5.222296091249911e-07, 0.000000000000000e+00
698, 1.500000000000000e+01, -1.500000000001275e-01, -1.936611733064602e-01, -3.873223466129204e-01, 0.000000000000000e+00, -5.105314025468448e-07, 0.000000000000000e+00
699, 1.500000000000000e+01, -1.200000000001275e-01, -1.936523186326961e-01, -3.873046372653921e-01, 0.000000000000000e+00, -5.080660028208636e-07, 0.000000000000000e+00
700, 1.500000000000000e+01, -9.000000000012746e-02, -1.936375968036826e-01, -3.872751936073652e-01, 0.000000000000000e+00, -5.128474410206491e-07, 0.000000000000000e+00
701, 1.500000000000000e+01, -6.000000000012749e-02, -1.936250088578195e-01, -3.872500177156389e-01, 0.000000000000000e+00, -4.889413499087133e-07, 0.000000000000000e+00
702, 1.500000000000000e+01, -3.000000000012748e-02, -1.936162124340499e-01, -3.872324248680999e-01, 0.000000000000000e+00, -4.595332923618151e-07, 0.000000000000000e+00
703, 1.500000000000000e+01, -1.274813588025836e-13, -1.936067606649710e-01, -3.872135213299420e-01, 0.000000000000000e+00, -4.431382370102849e-07, 0.000000000000000e+00
704, 1.500000000000000e+01, 2.999999999987252e-02, -1.935901359398423e-01, -3.871802718796845e-01, 0.000000000000000e+00, -4.293422781132137e-07, 0.000000000000000e+00
705, 1.500000000000000e+01, 5.999999999987251e-02, -1.935784164196097e-01, -3.871568328392194e-01, 0.000000000000000e+00, -4.023463641712413e-07, 0.000000000000000e+00
706, 1.500000000000000e+01, 8.999999999987252e-02, -1.935827596570311e-01, -3.871655193140622e-01, 0.000000000000000e+00, -3.848281917851355e-07, 0.000000000000000e+00
707, 1.500000000000000e+01, 1.199999999998725e-01, -1.935895194962809e-01, -3.871790389925618e-01, 0.000000000000000e+00, -3.837925660232474e-07, 0.000000000000000e+00
708, 1.500000000000000e+01, 1.499999999998725e-01, -1.935904316689838e-01, -3.871808633379675e-01, 0.000000000000000e+00, -3.846191395723683e-07, 0.000000000000000e+00
709, 1.500000000000000e+01, 1.799999999998725e-01, -1.935788289735813e-01, -3.871576579471625e-01, 0.000000000000000e+00, -3.851471877957602e-07, 0.000000000000000e+00
710, 1.500000000000000e+01, 2.099999999998725e-01, -1.935575682773696e-01, -3.871151365547393e-01, 0.000000000000000e+00, -3.819180392060668e-07, 0.000000000000000e+00
711, 1.500000000000000e+01, 2.399999999998725e-01, -1.935434985082781e-01, -3.870869970165561e-01, 0.000000000000000e+00, -3.566538710650349e-07, 0.000000000000000e+00
712, 1.500000000000000e+01, 2.699999999998725e-01, -1.935400867836888e-01, -3.870801735673776e-01, 0.000000000000000e+00, -3.265770261202491e-07, 0.000000000000000e+00
713, 1.500000000000000e+01, 2.999999999998725e-01, -1.935436865432747e-01, -3.870873730865494e-01, 0.000000000000000e+00, -3.073164788504724e-07, 0.000000000000000e+00
714, 1.500000000000000e+01, 3.299999999998725e-01, -1.935409144873822e-01, -3.870818289747645e-01, 0.000000000000000e+00, -2.962476279797378e-07, 0.000000000000000e+00
715, 1.500000000000000e+01, 3.599999999998725e-01, -1.935295514518191e-01, -3.870591029036382e-01, 0.000000000000000e+00, -2.848361344871010e-07, 0.000000000000000e+00
716, 1.500000000000000e+01, 3.899999999998726e-01, -1.935198678996866e-01, -3.870397357993731e-01, 0.000000000000000e+00, -2.668682215980196e-07, 0.000000000000000e+00
717, 1.500000000000000e+01, 4.199999999998726e-01, -1.935156105994346e-01, -3.870312211988692e-01, 0.000000000000000e+00, -2.539548875721850e-07, 0.000000000000000e+00
718, 1.500000000000000e+01, 4.499999999998726e-01, -1.935125369791337e-01, -3.870250739582674e-01, 0.000000000000000e+00, -2.386145573343000e-07, 0.000000000000000e+00
719, 1.500000000000000e+01, 4.799999999998726e-01, -1.935068700123799e-01, -3.870137400247597e-01, 0.000000000000000e+00, -2.232469695202885e-07, 0.000000000000000e+00
720, 1.500000000000000e+01, 5.099999999998727e-01, -1.935002269401018e-01, -3.870004538802036e-01, 0.000000000000000e+00, -2.113187072682379e-07, 0.000000000000000e+00
721, 1.500000000000000e+01, 5.399999999998727e-01, -1.934992544899715e-01, -3.869985089799431e-01, 0.000000000000000e+00, -1.893216840842808e-07, 0.000000000000000e+00
722, 1.500000000000000e+01, 5.699999999998727e-01, -1.935004815716169e-01, -3.870009631432338e-01, 0.000000000000000e+00, -1.713656439316182e-07, 0.000000000000000e+00
723, 1.500000000000000e+01, 5.999999999998727e-01, -1.934970260945337e-01, -3.869940521890674e-01, 0.000000000000000e+00, -1.593803068983588e-07, 0.000000000000000e+00
724, 1.500000000000000e+01, 6.299999999998728e-01, -1.934919716771188e-01, -3.869839433542375e-01, 0.000000000000000e+00, -1.478732970839956e-07, 0.000000000000000e+00
725, 1.500000000000000e+01, 6.599999999998728e-01, -1.934873222253891e-01, -3.869746444507783e-01, 0.000000000000000e+00, -1.392873177291602e-07, 0.000000000000000e+00
726, 1.500000000000000e+01, 6.899999999998728e-01, -1.934808223054627e-01, -3.869616446109254e-01, 0.000000000000000e+00, -1.297400342902332e-07, 0.000000000000000e+00
727, 1.500000000000000e+01, 7.199999999998729e-01, -1.934758290811077e-01, -3.869516581622154e-01, 0.000000000000000e+00, -1.194553532610251e-07, 0.000000000000000e+00
728, 1.500000000000000e+01, 7.499999999998729e-01, -1.934735697528490e-01, -3.869471395056981e-01, 0.000000000000000e+00, -1.011564407057114e-07, 0.000000000000000e+00
729, 1.500000000000000e+01, 7.799999999998729e-01, -1.934714849302618e-01, -3.869429698605236e-01, 0.000000000000000e+00, -8.778852802732448e-08, 0.000000000000000e+00
730, 1.500000000000000e+01, 8.099999999998729e-01, -1.934679255423514e-01, -3.869358510847028e-01, 0.000000000000000e+00, -7.355090764677400e-08, 0.000000000000000e+00
731, 1.500000000000000e+01, 8.399999999998731e-01, -1.934659171408820e-01, -3.869318342817640e-01, 0.000000000000000e+00, -5.515968707241900e-08, 0.000000000000000e+00
732, 1.500000000000000e+01, 8.699999999998729e-01, -1.934645901969326e-01, -3.869291803938653e-01, 0.000000000000000e+00, -4.005806791567853e-08, 0.000000000000000e+00
733, 1.500000000000000e+01, 8.999999999998730e-01, -1.934611541976671e-01, -3.869223083953341e-01, 0.000000000000000e+00, -2.438827172407947e-08, 0.000000000000000e+00
734, 1.500000000000000e+01, 9.299999999998730e-01, -1.934571960637630e-01, -3.869143921275261e-01, 0.000000000000000e+00, -9.670991653995705e-09, 0.000000000000000e+00
735, 1.500000000000000e+01, 9.599999999998732e-01, -1.934536637855883e-01, -3.869073275711766e-01, 0.000000000000000e+00, 4.361133039510276e-09, 0.000000000000000e+00
736, 1.500000000000000e+01, 9.899999999998730e-01, -1.934492401290130e-01, -3.868984802580260e-01, 0.000000000000000e+00, 1.941142144644262e-08, 0.000000000000000e+00
737, 1.500000000000000e+01, 1.019999999999873e+00, -1.934467035941736e-01, -3.868934071883472e-01, 0.000000000000000e+00, 3.920142196429822e-08, 0.000000000000000e+00
738, 1.500000000000000e+01, 1.049999999999873e+00, -1.934466457988114e-01, -3.868932915976228e-01, 0.000000000000000e+00, 5.803903009424552e-08, 0.000000000000000e+00
739, 1.500000000000000e+01, 1.079999999999873e+00, -1.934453762287634e-01, -3.868907524575267e-01, 0.000000000000000e+00, 7.285706038000695e-08, 0.000000000000000e+00
740, 1.500000000000000e+01, 1.109999999999873e+00, -1.934443066481451e-01, -3.868886132962903e-01, 0.000000000000000e+00, 9.375395553908723e-08, 0.000000000000000e+00
741, 1.500000000000000e+01, 1.139999999999873e+00, -1.934452703701782e-01, -3.868905407403563e-01, 0.000000000000000e+00, 1.102006904600127e-07, 0.000000000000000e+00
742, 1.500000000000000e+01, 1.169999999999873e+00, -1.934441504176442e-01, -3.868883008352885e-01, 0.000000000000000e+00, 1.229376766598662e-07, 0.000000000000000e+00
743, 1.500000000000000e+01, 1.199999999999873e+00, -1.934388746395078e-01, -3.868777492790156e-01, 0.000000000000000e+00, 1.411802624935384e-07, 0.000000000000000e+00
744, 1.500000000000000e+01, 1.229999999999873e+00, -1.934367355701981e-01, -3.868734711403963e-01, 0.000000000000000e+00, 1.669568613077855e-07, 0.000000000000000e+00
745, 1.500000000000000e+01, 1.259999999999873e+00, -1.934423547727384e-01, -3.868847095454769e-01, 0.000000000000000e+00, 1.940669037335275e-07, 0.000000000000000e+00
746, 1.500000000000000e+01, 1.289999999999873e+00, -1.934524076949530e-01, -3.869048153899060e-01, 0.000000000000000e+00, 2.100902909504550e-07, 0.000000000000000e+00
747, 1.500000000000000e+01, 1.319999999999873e+00, -1.934555536913317e-01, -3.869111073826634e-01, 0.000000000000000e+00, 2.233113111676662e-07, 0.000000000000000e+00
748, 1.500000000000000e+01, 1.349999999999873e+00, -1.934567214356614e-01, -3.869134428713227e-01, 0.000000000000000e+00, 2.385207481746024e-07, 0.000000000000000e+00
749, 1.500000000000000e+01, 1.379999999999873e+00, -1.934617552448883e-01, -3.869235104897765e-01, 0.000000000000000e+00, 2.468582236096786e-07, 0.000000000000000e+00
750, 1.500000000000000e+01, 1.409999999999873e+00, -1.934647277800453e-01, -3.869294555600905e-01, 0.000000000000000e+00, 2.614737208819437e-07, 0.000000000000000e+00
751, 1.500000000000000e+01, 1.439999999999873e+00, -1.934700348571670e-01, -3.869400697143341e-01, 0.000000000000000e+00, 2.802080188254842e-07, 0.000000000000000e+00
752, 1.500000000000000e+01, 1.469999999999873e+00, -1.934727788735365e-01, -3.869455577470731e-01, 0.000000000000000e+00, 2.955306675557483e-07, 0.000000000000000e+00
753, 1.500000000000000e+01, 1.499999999999873e+00, -1.934799268084871e-01, -3.869598536169742e-01, 0.000000000000000e+00, 3.210093193628073e-07, 0.000000000000000e+00
754, 1.500000000000000e+01, 1.529999999999873e+00, -1.934870141771806e-01, -3.869740283543612e-01, 0.000000000000000e+00, 3.433314413057847e-07, 0.000000000000000e+00
755, 1.500000000000000e+01, 1.559999999999873e+00, -1.934962363219877e-01, -3.869924726439754e-01, 0.000000000000000e+00, 3.622194876990104e-07, 0.000000000000000e+00
756, 1.500000000000000e+01, 1.589999999999874e+00, -1.935052819907151e-01, -3.870105639814302e-01, 0.000000000000000e+00, 3.722588646637753e-07, 0.000000000000000e+00
757, 1.500000000000000e+01, 1.619999999999874e+00, -1.934996662387102e-01, -3.869993324774204e-01, 0.000000000000000e+00, 3.920205840805856e-07, 0.000000000000000e+00
